,comp_id,inc_date,rec_date,close_date,boro,precinct,disp,inc_dt,rec_dt,close_dt
20557,202202885,3/16/2021,5/6/2022 13:09,6/14/2022 13:41,Queens,106,Complaint Withdrawn,3/16/2021,5/6/2022 13:09,6/14/2022 13:41
20558,201901926,2/21/2019,3/4/2019 11:17,4/12/2019 12:55,Queens,109,Complaint Withdrawn,2/21/2019,3/4/2019 11:17,4/12/2019 12:55
20559,202002832,3/26/2020,4/20/2020 15:34,6/18/2020 5:19,Bronx,46,Complaint Withdrawn,3/26/2020,4/20/2020 15:34,6/18/2020 5:19
20560,202310995,11/21/2023,11/21/2023 15:18,1/10/2024 16:33,Brooklyn,79,OMB PEG Directive Closure,11/21/2023,11/21/2023 15:18,1/10/2024 16:33
20561,201803040,4/10/2018,4/19/2018 11:11,6/15/2018 12:28,Bronx,45,Alleged Victim Uncooperative,4/10/2018,4/19/2018 11:11,6/15/2018 12:28
20562,202308204,8/9/2023,8/29/2023 11:34,11/27/2023 14:18,Bronx,46,Complaint Withdrawn,8/9/2023,8/29/2023 11:34,11/27/2023 14:18
20563,201900816,1/23/2019,1/28/2019 11:08,3/26/2019 15:40,Brooklyn,81,Complainant Uncooperative,1/23/2019,1/28/2019 11:08,3/26/2019 15:40
20564,202107015,9/27/2021,11/17/2021 10:55,1/21/2022 9:15,Manhattan,19,Alleged Victim Unavailable,9/27/2021,11/17/2021 10:55,1/21/2022 9:15
20565,201801146,2/3/2018,2/9/2018 13:35,3/9/2018 8:07,Bronx,48,Closed - Pending Litigation,2/3/2018,2/9/2018 13:35,3/9/2018 8:07
20566,202104766,8/9/2021,8/11/2021 14:04,11/15/2021 8:13,Brooklyn,90,Victim Unidentified,8/9/2021,8/11/2021 14:04,11/15/2021 8:13
20567,202206721,10/4/2022,10/6/2022 3:24,12/12/2022 11:01,Brooklyn,70,Complaint Withdrawn,10/4/2022,10/6/2022 3:24,12/12/2022 11:01
20568,201902836,3/25/2019,4/2/2019 11:48,10/3/2019 19:13,Brooklyn,62,Unsubstantiated,3/25/2019,4/2/2019 11:48,10/3/2019 19:13
20569,202204715,7/14/2022,7/18/2022 14:00,7/18/2023 12:16,Bronx,46,Substantiated (Command Discipline B),7/14/2022,7/18/2022 14:00,7/18/2023 12:16
20570,202310744,11/12/2023,11/13/2023 23:47,3/8/2024 13:36,Bronx,40,Alleged Victim Uncooperative,11/12/2023,11/13/2023 23:47,3/8/2024 13:36
20571,202200097,1/4/2022,1/4/2022 20:16,2/21/2023 12:50,Queens,101,Within NYPD Guidelines,1/4/2022,1/4/2022 20:16,2/21/2023 12:50
20572,202004245,5/27/2020,6/15/2020 11:12,2/16/2022 11:33,Bronx,40,Unsubstantiated,5/27/2020,6/15/2020 11:12,2/16/2022 11:33
20573,202102359,4/4/2021,4/13/2021 12:25,9/7/2022 15:23,Bronx,41,Substantiated (Command Discipline A),4/4/2021,4/13/2021 12:25,9/7/2022 15:23
20574,201701978,3/8/2017,3/15/2017 12:14,11/3/2017 12:17,Bronx,47,Unsubstantiated,3/8/2017,3/15/2017 12:14,11/3/2017 12:17
20575,202004408,5/30/2020,6/17/2020 17:30,2/24/2022 19:41,Brooklyn,70,Substantiated (Charges),5/30/2020,6/17/2020 17:30,2/24/2022 19:41
20576,202002145,3/23/2020,3/24/2020 1:46,1/10/2022 13:06,Manhattan,9,Mediation Attempted,3/23/2020,3/24/2020 1:46,1/10/2022 13:06
20577,201803320,4/18/2018,4/23/2018 21:02,3/6/2019 12:36,Brooklyn,94,Unsubstantiated,4/18/2018,4/23/2018 21:02,3/6/2019 12:36
20578,202400768,1/12/2024,1/24/2024 10:10,4/5/2024 15:27,Manhattan,23,Complainant Unavailable,1/12/2024,1/24/2024 10:10,4/5/2024 15:27
20579,202201410,2/27/2022,3/7/2022 16:58,7/27/2022 9:38,Queens,104,Closed - Pending Litigation,2/27/2022,3/7/2022 16:58,7/27/2022 9:38
20580,201808386,10/8/2018,10/9/2018 23:31,1/31/2019 16:16,Manhattan,1,Mediation Attempted,10/8/2018,10/9/2018 23:31,1/31/2019 16:16
20581,201800093,1/4/2018,1/5/2018 8:55,12/6/2018 10:16,Brooklyn,77,Unsubstantiated,1/4/2018,1/5/2018 8:55,12/6/2018 10:16
20582,202105772,9/24/2021,9/26/2021 15:14,11/3/2022 12:49,Manhattan,5,Substantiated (Command Discipline A),9/24/2021,9/26/2021 15:14,11/3/2022 12:49
20583,202005273,3/12/2020,7/28/2020 13:35,2/7/2022 19:17,Manhattan,34,Exonerated,3/12/2020,7/28/2020 13:35,2/7/2022 19:17
20584,202100337,1/16/2021,1/16/2021 22:24,6/27/2022 9:36,Brooklyn,84,Unfounded,1/16/2021,1/16/2021 22:24,6/27/2022 9:36
20585,202102352,4/4/2021,4/14/2021 12:24,6/21/2021 18:09,Bronx,46,Closed - Pending Litigation,4/4/2021,4/14/2021 12:24,6/21/2021 18:09
20586,201701869,3/6/2017,3/10/2017 11:24,4/27/2017 13:11,Queens,107,Complainant Unavailable,3/6/2017,3/10/2017 11:24,4/27/2017 13:11
20587,201809231,10/29/2018,11/5/2018 11:09,1/31/2019 13:10,Bronx,46,Complainant Uncooperative,10/29/2018,11/5/2018 11:09,1/31/2019 13:10
20588,201806650,7/24/2018,8/13/2018 11:04,10/16/2018 8:47,Bronx,45,Complaint Withdrawn,7/24/2018,8/13/2018 11:04,10/16/2018 8:47
20589,202202701,4/27/2022,4/28/2022 17:40,7/27/2022 9:38,Manhattan,34,Complainant Unavailable,4/27/2022,4/28/2022 17:40,7/27/2022 9:38
20590,201908635,9/20/2019,10/1/2019 12:39,3/11/2020 10:54,Manhattan,24,Complaint Withdrawn,9/20/2019,10/1/2019 12:39,3/11/2020 10:54
20591,201808474,,10/12/2018 11:07,8/23/2019 14:23,Queens,107,Unfounded,NA,10/12/2018 11:07,8/23/2019 14:23
20592,201806413,8/6/2018,8/6/2018 15:48,11/29/2018 16:43,Brooklyn,75,Mediation Attempted,8/6/2018,8/6/2018 15:48,11/29/2018 16:43
20593,201902185,3/3/2019,3/12/2019 13:19,6/17/2020 16:16,Queens,114,Exonerated,3/3/2019,3/12/2019 13:19,6/17/2020 16:16
20594,202402451,2/28/2024,3/11/2024 14:52,5/2/2024 14:27,Brooklyn,75,Complainant Unavailable,2/28/2024,3/11/2024 14:52,5/2/2024 14:27
20595,201801191,2018-02-__,2/13/2018 8:27,4/16/2018 11:21,Brooklyn,77,Complainant Uncooperative,NA,2/13/2018 8:27,4/16/2018 11:21
20596,201908103,8/15/2019,9/13/2019 10:58,2/28/2020 13:55,Manhattan,13,Complaint Withdrawn,8/15/2019,9/13/2019 10:58,2/28/2020 13:55
20597,202303921,3/9/2023,3/13/2023 10:09,4/16/2024 15:36,Bronx,40,Unable to Determine,3/9/2023,3/13/2023 10:09,4/16/2024 15:36
20598,201704785,6/7/2017,6/14/2017 12:35,9/13/2017 9:58,Brooklyn,77,Exonerated,6/7/2017,6/14/2017 12:35,9/13/2017 9:58
20599,201808525,10/6/2018,10/15/2018 10:54,12/27/2018 17:31,Queens,102,Mediated,10/6/2018,10/15/2018 10:54,12/27/2018 17:31
20600,201700435,1/11/2017,1/18/2017 12:05,3/3/2017 13:52,Staten Island,120,Mediated,1/11/2017,1/18/2017 12:05,3/3/2017 13:52
20601,202302651,3/27/2023,3/31/2023 10:19,11/17/2023 9:38,Manhattan,26,Officer(s) Unidentified,3/27/2023,3/31/2023 10:19,11/17/2023 9:38
20602,202308605,7/5/2023,9/11/2023 4:25,11/27/2023 14:18,Brooklyn,72,Complainant Unavailable,7/5/2023,9/11/2023 4:25,11/27/2023 14:18
20603,202208102,11/27/2022,11/28/2022 11:39,3/19/2024 12:09,Brooklyn,75,Substantiated (Charges),11/27/2022,11/28/2022 11:39,3/19/2024 12:09
20604,202401188,1/24/2024,2/5/2024 11:14,4/4/2024 11:52,Brooklyn,70,Complainant Unavailable,1/24/2024,2/5/2024 11:14,4/4/2024 11:52
20605,201708997,10/18/2017,10/30/2017 17:26,5/7/2018 18:42,Queens,101,Unsubstantiated,10/18/2017,10/30/2017 17:26,5/7/2018 18:42
20606,202303403,4/20/2023,4/20/2023 10:13,5/26/2023 11:17,Brooklyn,68,Mediated,4/20/2023,4/20/2023 10:13,5/26/2023 11:17
20607,202204172,6/26/2022,6/26/2022 22:25,8/28/2023 15:42,Queens,112,Unable to Determine,6/26/2022,6/26/2022 22:25,8/28/2023 15:42
20608,202302828,4/5/2023,4/5/2023 12:22,3/1/2024 10:34,Brooklyn,61,Unable to Determine,4/5/2023,4/5/2023 12:22,3/1/2024 10:34
20609,201909344,10/25/2019,10/26/2019 3:48,4/30/2020 14:54,Brooklyn,84,Closed - Pending Litigation,10/25/2019,10/26/2019 3:48,4/30/2020 14:54
20610,201700400,10/18/2016,1/15/2017 19:52,2/21/2017 13:08,Brooklyn,75,Complainant Uncooperative,10/18/2016,1/15/2017 19:52,2/21/2017 13:08
20611,202400657,9/15/2023,1/21/2024 23:10,3/21/2024 14:46,Manhattan,23,Closed - Pending Litigation,9/15/2023,1/21/2024 23:10,3/21/2024 14:46
20612,202107020,11/17/2021,11/17/2021 23:04,1/21/2022 9:15,Bronx,41,Complainant Unavailable,11/17/2021,11/17/2021 23:04,1/21/2022 9:15
20613,202400629,1/18/2024,1/19/2024 15:25,1/31/2024 11:52,Queens,109,OMB PEG Directive Closure,1/18/2024,1/19/2024 15:25,1/31/2024 11:52
20614,202007883,12/2/2020,12/2/2020 9:09,3/10/2021 11:03,Manhattan,28,Complainant Uncooperative,12/2/2020,12/2/2020 9:09,3/10/2021 11:03
20615,201908825,9/27/2019,10/8/2019 11:02,10/6/2020 17:40,Queens,103,Unsubstantiated,9/27/2019,10/8/2019 11:02,10/6/2020 17:40
20616,202006294,9/14/2020,9/16/2020 12:15,3/30/2022 11:36,Brooklyn,84,Unsubstantiated,9/14/2020,9/16/2020 12:15,3/30/2022 11:36
20617,201908955,6/5/2019,10/11/2019 11:36,12/31/2019 11:22,Bronx,48,Complainant Uncooperative,6/5/2019,10/11/2019 11:36,12/31/2019 11:22
20618,202104608,5/25/2021,8/4/2021 15:48,1/31/2023 10:46,Bronx,50,Unsubstantiated,5/25/2021,8/4/2021 15:48,1/31/2023 10:46
20619,201809478,6/7/2018,11/13/2018 18:22,1/27/2020 10:53,Brooklyn,66,Exonerated,6/7/2018,11/13/2018 18:22,1/27/2020 10:53
20620,202102509,3/3/2021,4/22/2021 18:46,9/28/2022 12:48,Bronx,43,Unfounded,3/3/2021,4/22/2021 18:46,9/28/2022 12:48
20621,201902752,3/21/2019,3/29/2019 11:17,4/5/2019 13:21,Queens,115,Complaint Withdrawn,3/21/2019,3/29/2019 11:17,4/5/2019 13:21
20622,201808784,10/16/2018,10/23/2018 10:57,9/17/2019 18:13,Brooklyn,67,Substantiated (Command Discipline B),10/16/2018,10/23/2018 10:57,9/17/2019 18:13
20623,201709569,11/19/2017,11/20/2017 9:19,2/27/2018 16:45,Brooklyn,84,Complainant Uncooperative,11/19/2017,11/20/2017 9:19,2/27/2018 16:45
20624,202300813,10/6/2022,1/30/2023 12:58,3/11/2024 11:15,Bronx,52,Substantiated (Command Discipline A),10/6/2022,1/30/2023 12:58,3/11/2024 11:15
20625,202107766,12/19/2021,12/21/2021 11:15,2/15/2022 11:13,Staten Island,120,Complainant Uncooperative,12/19/2021,12/21/2021 11:15,2/15/2022 11:13
20626,201710067,11/14/2017,12/5/2017 4:15,7/18/2018 18:27,Brooklyn,78,Unsubstantiated,11/14/2017,12/5/2017 4:15,7/18/2018 18:27
20627,202002825,4/20/2020,4/21/2020 16:21,4/21/2022 21:39,Brooklyn,73,Substantiated (Charges),4/20/2020,4/21/2020 16:21,4/21/2022 21:39
20628,201903215,4/4/2019,4/15/2019 11:05,9/25/2019 13:24,Brooklyn,75,Complainant Unavailable,4/4/2019,4/15/2019 11:05,9/25/2019 13:24
20629,201708085,7/20/2017,9/30/2017 9:53,5/30/2018 18:23,Brooklyn,77,Officer(s) Unidentified,7/20/2017,9/30/2017 9:53,5/30/2018 18:23
20630,201807944,9/17/2018,9/25/2018 11:13,1/4/2019 10:20,Bronx,52,Complainant Uncooperative,9/17/2018,9/25/2018 11:13,1/4/2019 10:20
20631,202303315,4/6/2023,4/17/2023 13:43,7/11/2023 9:55,Bronx,44,Complainant Unavailable,4/6/2023,4/17/2023 13:43,7/11/2023 9:55
20632,201910097,7/30/2019,11/20/2019 15:18,7/21/2021 10:06,Brooklyn,84,Substantiated (Charges),7/30/2019,11/20/2019 15:18,7/21/2021 10:06
20633,202304108,5/1/2023,5/9/2023 5:16,9/18/2023 11:12,Brooklyn,73,Closed - Pending Litigation,5/1/2023,5/9/2023 5:16,9/18/2023 11:12
20634,201701350,2/13/2017,2/21/2017 11:04,4/10/2017 11:44,Manhattan,34,Complainant Uncooperative,2/13/2017,2/21/2017 11:04,4/10/2017 11:44
20635,201802660,4/5/2018,4/5/2018 10:58,4/15/2019 18:17,Brooklyn,70,Exonerated,4/5/2018,4/5/2018 10:58,4/15/2019 18:17
20636,201807950,9/20/2018,9/25/2018 12:27,4/15/2019 18:16,Manhattan,24,Unfounded,9/20/2018,9/25/2018 12:27,4/15/2019 18:16
20637,201800473,1/14/2018,1/19/2018 11:00,3/15/2018 14:40,Manhattan,14,Complainant Unavailable,1/14/2018,1/19/2018 11:00,3/15/2018 14:40
20638,202308773,9/18/2023,9/18/2023 15:58,11/27/2023 14:19,Manhattan,17,Complaint Withdrawn,9/18/2023,9/18/2023 15:58,11/27/2023 14:19
20639,202310305,10/30/2023,11/1/2023 8:58,12/19/2023 13:36,Bronx,40,Complainant Uncooperative,10/30/2023,11/1/2023 8:58,12/19/2023 13:36
20640,202002733,4/10/2020,4/16/2020 11:27,9/1/2020 12:29,Manhattan,6,Complainant Unavailable,4/10/2020,4/16/2020 11:27,9/1/2020 12:29
20641,202204652,7/5/2022,7/14/2022 16:34,8/23/2023 11:09,Queens,102,Within NYPD Guidelines,7/5/2022,7/14/2022 16:34,8/23/2023 11:09
20642,201910569,11/27/2019,12/10/2019 8:35,4/30/2020 7:57,Staten Island,120,Complaint Withdrawn,11/27/2019,12/10/2019 8:35,4/30/2020 7:57
20643,201802688,4/5/2018,4/5/2018 18:20,6/6/2018 10:10,Manhattan,19,Complainant Uncooperative,4/5/2018,4/5/2018 18:20,6/6/2018 10:10
20644,202106554,10/13/2021,10/28/2021 12:53,4/11/2023 12:36,Manhattan,23,Unfounded,10/13/2021,10/28/2021 12:53,4/11/2023 12:36
20645,201708564,10/14/2017,10/16/2017 8:15,12/6/2017 11:48,Bronx,42,Closed - Pending Litigation,10/14/2017,10/16/2017 8:15,12/6/2017 11:48
20646,202005871,4/24/2019,8/26/2020 13:11,8/19/2022 13:05,Staten Island,122,Unsubstantiated,4/24/2019,8/26/2020 13:11,8/19/2022 13:05
20647,201806195,7/18/2018,7/30/2018 16:30,2/5/2019 18:25,Queens,101,Unsubstantiated,7/18/2018,7/30/2018 16:30,2/5/2019 18:25
20648,202006867,9/28/2020,10/15/2020 11:19,3/10/2021 11:03,Manhattan,24,Complainant Unavailable,9/28/2020,10/15/2020 11:19,3/10/2021 11:03
20649,201906788,8/1/2019,8/1/2019 19:39,12/4/2020 11:35,Brooklyn,60,Mediation Attempted,8/1/2019,8/1/2019 19:39,12/4/2020 11:35
20650,202400543,1/12/2024,1/16/2024 21:11,3/21/2024 14:46,Brooklyn,67,Complainant Uncooperative,1/12/2024,1/16/2024 21:11,3/21/2024 14:46
20651,202205291,7/24/2022,8/10/2022 16:39,3/16/2023 15:29,Bronx,44,Mediated,7/24/2022,8/10/2022 16:39,3/16/2023 15:29
20652,202201968,3/22/2022,3/29/2022 8:45,6/27/2023 13:02,Manhattan,23,Substantiated (Command Discipline B),3/22/2022,3/29/2022 8:45,6/27/2023 13:02
20653,202301150,2/7/2023,2/7/2023 19:51,6/28/2023 9:05,Bronx,43,Alleged Victim Uncooperative,2/7/2023,2/7/2023 19:51,6/28/2023 9:05
20654,202305956,6/30/2023,6/30/2023 9:22,10/19/2023 15:40,Queens,114,Alleged Victim Unavailable,6/30/2023,6/30/2023 9:22,10/19/2023 15:40
20655,202309003,8/3/2023,9/21/2023 22:38,1/18/2024 14:31,Brooklyn,72,Complainant Unavailable,8/3/2023,9/21/2023 22:38,1/18/2024 14:31
20656,202203368,5/25/2022,5/25/2022 19:29,6/20/2023 16:55,Queens,114,Substantiated (Charges),5/25/2022,5/25/2022 19:29,6/20/2023 16:55
20657,201709723,11/15/2017,11/22/2017 11:52,2/6/2018 12:14,Bronx,47,Closed - Pending Litigation,11/15/2017,11/22/2017 11:52,2/6/2018 12:14
20658,201704150,5/18/2017,5/25/2017 11:06,6/13/2017 14:34,Brooklyn,75,Complaint Withdrawn,5/18/2017,5/25/2017 11:06,6/13/2017 14:34
20659,202006310,9/13/2020,9/16/2020 17:06,12/29/2020 11:03,Brooklyn,66,Closed - Pending Litigation,9/13/2020,9/16/2020 17:06,12/29/2020 11:03
20660,202101440,3/2/2021,3/3/2021 15:31,6/2/2021 9:43,Queens,102,Complainant Unavailable,3/2/2021,3/3/2021 15:31,6/2/2021 9:43
20661,202203636,6/4/2022,6/6/2022 1:36,7/25/2023 11:06,Bronx,40,Within NYPD Guidelines,6/4/2022,6/6/2022 1:36,7/25/2023 11:06
20662,202100570,1/21/2021,1/26/2021 11:16,4/20/2021 13:22,Queens,106,Closed - Pending Litigation,1/21/2021,1/26/2021 11:16,4/20/2021 13:22
20663,202300864,1/14/2023,1/31/2023 5:23,4/18/2024 11:11,Brooklyn,94,Substantiated (Charges),1/14/2023,1/31/2023 5:23,4/18/2024 11:11
20664,201903807,5/2/2019,5/3/2019 15:12,12/12/2019 18:58,Queens,114,Exonerated,5/2/2019,5/3/2019 15:12,12/12/2019 18:58
20665,201707517,6/2/2017,9/13/2017 12:13,1/9/2018 12:39,Brooklyn,79,Unsubstantiated,6/2/2017,9/13/2017 12:13,1/9/2018 12:39
20666,201805341,6/27/2018,7/4/2018 12:25,8/10/2018 15:25,Brooklyn,88,Complaint Withdrawn,6/27/2018,7/4/2018 12:25,8/10/2018 15:25
20667,201902450,3/12/2019,3/20/2019 11:08,5/3/2019 13:03,Bronx,48,Complainant Unavailable,3/12/2019,3/20/2019 11:08,5/3/2019 13:03
20668,201708324,2017-__-__,10/10/2017 11:49,6/27/2018 10:57,Brooklyn,5,Officer(s) Unidentified,NA,10/10/2017 11:49,6/27/2018 10:57
20669,201709134,2017-10-__,11/2/2017 21:03,6/27/2018 10:52,Manhattan,26,Substantiated (Command Lvl Instructions),NA,11/2/2017 21:03,6/27/2018 10:52
20670,202102205,2/27/2021,4/1/2021 15:48,11/8/2022 17:37,Manhattan,32,Exonerated,2/27/2021,4/1/2021 15:48,11/8/2022 17:37
20671,202302656,3/30/2023,3/30/2023 12:36,3/1/2024 10:34,Queens,114,Within NYPD Guidelines,3/30/2023,3/30/2023 12:36,3/1/2024 10:34
20672,201805518,7/6/2018,7/7/2018 12:14,11/25/2019 18:20,Brooklyn,69,Exonerated,7/6/2018,7/7/2018 12:14,11/25/2019 18:20
20673,201803576,4/18/2018,5/4/2018 19:27,6/6/2018 14:19,Bronx,43,Closed - Pending Litigation,4/18/2018,5/4/2018 19:27,6/6/2018 14:19
20674,202100914,2/2/2021,2/9/2021 23:29,9/23/2022 12:58,Queens,104,Unfounded,2/2/2021,2/9/2021 23:29,9/23/2022 12:58
20675,202002525,3/25/2020,4/3/2020 11:28,5/11/2021 15:17,Queens,105,Complaint Withdrawn,3/25/2020,4/3/2020 11:28,5/11/2021 15:17
20676,201900527,1/16/2019,1/17/2019 13:42,5/2/2019 9:12,Brooklyn,81,Closed - Pending Litigation,1/16/2019,1/17/2019 13:42,5/2/2019 9:12
20677,201706666,2/27/2017,8/15/2017 11:59,10/20/2017 13:46,Queens,113,Mediated,2/27/2017,8/15/2017 11:59,10/20/2017 13:46
20678,201906503,5/8/2019,7/24/2019 22:21,9/27/2019 15:02,Brooklyn,77,Complainant Uncooperative,5/8/2019,7/24/2019 22:21,9/27/2019 15:02
20679,201907076,8/1/2019,8/9/2019 11:01,9/27/2019 13:18,Manhattan,22,Complainant Unavailable,8/1/2019,8/9/2019 11:01,9/27/2019 13:18
20680,202103948,2/22/2021,7/1/2021 10:39,10/19/2021 12:49,Queens,113,Complainant Uncooperative,2/22/2021,7/1/2021 10:39,10/19/2021 12:49
20681,202301080,12/8/2022,2/6/2023 16:01,3/11/2024 11:16,Brooklyn,75,Unable to Determine,12/8/2022,2/6/2023 16:01,3/11/2024 11:16
20682,201701339,2/20/2017,2/20/2017 16:07,3/21/2017 17:08,Queens,101,Complainant Uncooperative,2/20/2017,2/20/2017 16:07,3/21/2017 17:08
20683,201802531,3/30/2018,3/31/2018 0:39,1/29/2019 18:08,Queens,100,Unsubstantiated,3/30/2018,3/31/2018 0:39,1/29/2019 18:08
20684,201700792,1/24/2017,1/31/2017 10:50,3/3/2017 13:29,Queens,113,Complainant Uncooperative,1/24/2017,1/31/2017 10:50,3/3/2017 13:29
20685,201800619,1/13/2018,1/23/2018 11:06,4/18/2018 14:00,Queens,111,Complainant Uncooperative,1/13/2018,1/23/2018 11:06,4/18/2018 14:00
20686,201700043,12/31/2016,1/3/2017 14:13,5/15/2017 18:47,Manhattan,19,Exonerated,12/31/2016,1/3/2017 14:13,5/15/2017 18:47
20687,201810824,12/20/2018,12/31/2018 10:39,8/20/2019 18:34,Manhattan,25,Substantiated (Command Discipline B),12/20/2018,12/31/2018 10:39,8/20/2019 18:34
20688,202200710,12/17/2021,2/4/2022 14:04,4/5/2023 12:59,Bronx,43,Substantiated (Charges),12/17/2021,2/4/2022 14:04,4/5/2023 12:59
20689,202207151,10/19/2022,10/24/2022 11:58,2/8/2024 16:57,Queens,102,Unfounded,10/19/2022,10/24/2022 11:58,2/8/2024 16:57
20690,201700071,1/2/2017,1/4/2017 7:52,1/10/2017 14:57,Queens,115,Complaint Withdrawn,1/2/2017,1/4/2017 7:52,1/10/2017 14:57
20691,202308164,8/11/2023,8/29/2023 11:20,12/19/2023 12:53,Bronx,46,Complainant Uncooperative,8/11/2023,8/29/2023 11:20,12/19/2023 12:53
20692,202301576,2/10/2023,2/23/2023 15:01,5/21/2024 14:38,Bronx,44,Substantiated (Command Discipline B),2/10/2023,2/23/2023 15:01,5/21/2024 14:38
20693,202200098,12/27/2021,1/5/2022 12:58,4/26/2022 9:00,Brooklyn,90,Complainant Unavailable,12/27/2021,1/5/2022 12:58,4/26/2022 9:00
20694,201906960,8/6/2019,8/6/2019 16:35,12/4/2020 11:37,Queens,102,Mediation Attempted,8/6/2019,8/6/2019 16:35,12/4/2020 11:37
20695,202103787,6/12/2021,6/24/2021 11:19,11/15/2021 8:13,Brooklyn,73,Complainant Uncooperative,6/12/2021,6/24/2021 11:19,11/15/2021 8:13
20696,202102168,2/20/2021,2/22/2021 15:57,9/26/2022 12:16,Manhattan,33,Exonerated,2/20/2021,2/22/2021 15:57,9/26/2022 12:16
20697,201703761,5/11/2017,5/11/2017 14:18,10/4/2017 18:25,Bronx,48,Unsubstantiated,5/11/2017,5/11/2017 14:18,10/4/2017 18:25
20698,201700974,1/28/2017,2/6/2017 10:57,2/16/2017 13:06,Queens,114,Complaint Withdrawn,1/28/2017,2/6/2017 10:57,2/16/2017 13:06
20699,202101331,3/1/2021,3/1/2021 14:28,6/3/2021 8:42,Queens,110,Complainant Uncooperative,3/1/2021,3/1/2021 14:28,6/3/2021 8:42
20700,202201630,3/6/2022,3/15/2022 13:44,6/9/2022 13:32,Queens,115,Closed - Pending Litigation,3/6/2022,3/15/2022 13:44,6/9/2022 13:32
20701,201705820,7/12/2017,7/18/2017 12:19,8/10/2017 16:52,Brooklyn,66,Complaint Withdrawn,7/12/2017,7/18/2017 12:19,8/10/2017 16:52
20702,201900933,1/25/2019,1/31/2019 9:55,3/8/2019 9:36,Queens,112,Complainant Uncooperative,1/25/2019,1/31/2019 9:55,3/8/2019 9:36
20703,202006058,9/2/2020,9/5/2020 9:41,4/19/2022 19:25,Brooklyn,63,Unsubstantiated,9/2/2020,9/5/2020 9:41,4/19/2022 19:25
20704,202002483,4/1/2020,4/1/2020 20:08,4/21/2022 17:19,Brooklyn,90,Unfounded,4/1/2020,4/1/2020 20:08,4/21/2022 17:19
20705,202106370,10/17/2021,10/25/2021 11:18,1/21/2022 9:13,Manhattan,14,Complaint Withdrawn,10/17/2021,10/25/2021 11:18,1/21/2022 9:13
20706,201906115,2/28/2019,7/12/2019 13:52,5/1/2020 13:58,Queens,106,Substantiated (Formalized Training),2/28/2019,7/12/2019 13:52,5/1/2020 13:58
20707,201903792,4/20/2019,5/3/2019 11:10,5/29/2019 9:18,Staten Island,120,Complaint Withdrawn,4/20/2019,5/3/2019 11:10,5/29/2019 9:18
20708,201904212,2018-__-__,5/16/2019 10:23,4/27/2020 20:11,Bronx,43,Officer(s) Unidentified,NA,5/16/2019 10:23,4/27/2020 20:11
20709,202101516,2/10/2021,3/7/2021 18:34,9/26/2022 12:16,Brooklyn,83,Unfounded,2/10/2021,3/7/2021 18:34,9/26/2022 12:16
20710,201806286,8/4/2018,8/6/2018 0:00,11/29/2018 18:34,Brooklyn,78,Unsubstantiated,8/4/2018,8/6/2018,11/29/2018 18:34
20711,201907819,9/3/2019,9/3/2019 19:27,11/13/2019 11:29,Queens,103,Mediated,9/3/2019,9/3/2019 19:27,11/13/2019 11:29
20712,201903831,4/9/2019,5/4/2019 13:34,6/20/2019 14:23,Bronx,41,Complainant Unavailable,4/9/2019,5/4/2019 13:34,6/20/2019 14:23
20713,202000318,12/30/2019,1/14/2020 11:07,5/21/2020 9:08,Brooklyn,60,Complaint Withdrawn,12/30/2019,1/14/2020 11:07,5/21/2020 9:08
20714,202104774,8/11/2021,8/11/2021 23:38,12/16/2022 12:59,Queens,115,Substantiated (Command Discipline B),8/11/2021,8/11/2021 23:38,12/16/2022 12:59
20715,202204581,7/10/2022,7/13/2022 6:18,8/17/2022 9:47,Bronx,52,Complaint Withdrawn,7/10/2022,7/13/2022 6:18,8/17/2022 9:47
20716,202006125,9/9/2020,9/9/2020 21:06,2/28/2022 11:22,Queens,105,Substantiated (Command Discipline B),9/9/2020,9/9/2020 21:06,2/28/2022 11:22
20717,201803405,4/21/2018,5/1/2018 13:51,7/25/2018 16:49,Bronx,40,Alleged Victim Uncooperative,4/21/2018,5/1/2018 13:51,7/25/2018 16:49
20718,202304103,5/9/2023,5/10/2023 0:20,7/25/2023 13:43,Brooklyn,75,Complainant Uncooperative,5/9/2023,5/10/2023 0:20,7/25/2023 13:43
20719,202101770,3/16/2021,3/18/2021 12:52,10/24/2022 14:55,Brooklyn,83,Unsubstantiated,3/16/2021,3/18/2021 12:52,10/24/2022 14:55
20720,202102004,3/17/2021,3/29/2021 12:51,7/14/2021 12:14,Brooklyn,75,Complainant Uncooperative,3/17/2021,3/29/2021 12:51,7/14/2021 12:14
20721,201905389,6/18/2019,6/20/2019 10:29,6/22/2021 16:14,Queens,107,Substantiated (Charges),6/18/2019,6/20/2019 10:29,6/22/2021 16:14
20722,202301708,2/27/2023,2/28/2023 13:34,6/18/2024 17:56,Bronx,40,Substantiated (Command Discipline B),2/27/2023,2/28/2023 13:34,6/18/2024 17:56
20723,202206071,9/11/2022,9/11/2022 21:34,11/2/2023 17:36,Manhattan,32,Substantiated (Formalized Training),9/11/2022,9/11/2022 21:34,11/2/2023 17:36
20724,201901101,1/29/2019,2/6/2019 11:05,3/13/2019 15:11,Staten Island,120,Administratively Closed,1/29/2019,2/6/2019 11:05,3/13/2019 15:11
